qubits,gate,gate_error,error_date,gate_length,length_date,name
[30],id,3.311520150771084e-05,2023-12-26T17:05+08:00,146.2393487470916,2023-12-26T17:05+08:00,id30
[31],id,2.8374499931870224e-05,2023-12-26T17:05+08:00,146.15814278779908,2023-12-26T17:05+08:00,id31
[0],r,2.687201890149008e-05,2023-12-26T17:05+08:00,151.32912598515523,2023-12-26T17:05+08:00,r0
[1],r,3.468354928511976e-05,2023-12-26T17:05+08:00,164.31629544968757,2023-12-26T17:05+08:00,r1
[2],r,3.4149075909974e-05,2023-12-26T17:05+08:00,149.64862136440277,2023-12-26T17:05+08:00,r2
[3],r,3.726452720581698e-05,2023-12-26T17:05+08:00,154.57323122189038,2023-12-26T17:05+08:00,r3
[4],r,3.0644213613092174e-05,2023-12-26T17:05+08:00,147.31337232320166,2023-12-26T17:05+08:00,r4
[5],r,2.7298161220590435e-05,2023-12-26T17:05+08:00,148.78102681452128,2023-12-26T17:05+08:00,r5
[6],r,2.9408932038204303e-05,2023-12-26T17:05+08:00,118.22561579804734,2023-12-26T17:05+08:00,r6
[7],r,3.405072605143695e-05,2023-12-26T17:05+08:00,165.12353004214017,2023-12-26T17:05+08:00,r7
[8],r,3.0636486277776234e-05,2023-12-26T17:05+08:00,163.2053707153119,2023-12-26T17:05+08:00,r8
[9],r,3.124466817758499e-05,2023-12-26T17:05+08:00,138.23205605990825,2023-12-26T17:05+08:00,r9
[10],r,3.163409239464716e-05,2023-12-26T17:05+08:00,153.23026898018006,2023-12-26T17:05+08:00,r10
[11],r,3.1525544508178584e-05,2023-12-26T17:05+08:00,154.1628184692815,2023-12-26T17:05+08:00,r11
[12],r,2.5930817692430694e-05,2023-12-26T17:05+08:00,141.3908050825098,2023-12-26T17:05+08:00,r12
[13],r,3.1533208796502695e-05,2023-12-26T17:05+08:00,149.99673176681733,2023-12-26T17:05+08:00,r13
[14],r,2.576993491008988e-05,2023-12-26T17:05+08:00,140.95534827984326,2023-12-26T17:05+08:00,r14
[15],r,2.666105970502423e-05,2023-12-26T17:05+08:00,151.2043821151833,2023-12-26T17:05+08:00,r15
[16],r,2.767204737033526e-05,2023-12-26T17:05+08:00,160.95245140072055,2023-12-26T17:05+08:00,r16
[17],r,3.073079276176321e-05,2023-12-26T17:05+08:00,144.93807627909536,2023-12-26T17:05+08:00,r17
[18],r,2.8944674008705313e-05,2023-12-26T17:05+08:00,152.06642730238784,2023-12-26T17:05+08:00,r18
[19],r,3.79562749197217e-05,2023-12-26T17:05+08:00,140.79576484722702,2023-12-26T17:05+08:00,r19
[20],r,2.7196724312438154e-05,2023-12-26T17:05+08:00,122.12222687745475,2023-12-26T17:05+08:00,r20
[21],r,2.983356978404864e-05,2023-12-26T17:05+08:00,138.48503005864518,2023-12-26T17:05+08:00,r21
[22],r,3.3727094963185255e-05,2023-12-26T17:05+08:00,147.76844194207777,2023-12-26T17:05+08:00,r22
[23],r,3.576274553157952e-05,2023-12-26T17:05+08:00,156.18327013452824,2023-12-26T17:05+08:00,r23
[24],r,2.9562249043297523e-05,2023-12-26T17:05+08:00,160.00335480159686,2023-12-26T17:05+08:00,r24
[25],r,2.8300561532966755e-05,2023-12-26T17:05+08:00,159.7453016294901,2023-12-26T17:05+08:00,r25
[26],r,2.2517826036947903e-05,2023-12-26T17:05+08:00,132.2899069799686,2023-12-26T17:05+08:00,r26
[27],r,2.807368712429954e-05,2023-12-26T17:05+08:00,160.55251602225826,2023-12-26T17:05+08:00,r27
[28],r,3.167244661252911e-05,2023-12-26T17:05+08:00,145.80695220399355,2023-12-26T17:05+08:00,r28
[29],r,3.124424815441698e-05,2023-12-26T17:05+08:00,150.7949929944992,2023-12-26T17:05+08:00,r29
[30],r,3.31259862364041e-05,2023-12-26T17:05+08:00,136.5023720012569,2023-12-26T17:05+08:00,r30
[31],r,3.476315668218438e-05,2023-12-26T17:05+08:00,150.14805805291778,2023-12-26T17:05+08:00,r31
[0],rz,3.434038581080682e-05,2023-12-26T17:05+08:00,147.74165857973367,2023-12-26T17:05+08:00,rz0
[1],rz,3.067292000267126e-05,2023-12-26T17:05+08:00,162.901394322881,2023-12-26T17:05+08:00,rz1
[2],rz,2.9248545081486703e-05,2023-12-26T17:05+08:00,130.75626367434776,2023-12-26T17:05+08:00,rz2
[3],rz,3.2864926566045985e-05,2023-12-26T17:05+08:00,137.93389438629274,2023-12-26T17:05+08:00,rz3
[4],rz,3.0162592143873333e-05,2023-12-26T17:05+08:00,156.33573343622405,2023-12-26T17:05+08:00,rz4
[5],rz,2.730030436155757e-05,2023-12-26T17:05+08:00,159.05844284454446,2023-12-26T17:05+08:00,rz5
[6],rz,3.13355607833588e-05,2023-12-26T17:05+08:00,142.06101861740655,2023-12-26T17:05+08:00,rz6
[7],rz,3.557426506600778e-05,2023-12-26T17:05+08:00,154.79329719480378,2023-12-26T17:05+08:00,rz7
[8],rz,3.173492348522003e-05,2023-12-26T17:05+08:00,145.75475469071085,2023-12-26T17:05+08:00,rz8
[9],rz,3.1957128753706074e-05,2023-12-26T17:05+08:00,146.2356344459147,2023-12-26T17:05+08:00,rz9
[10],rz,3.091481535992279e-05,2023-12-26T17:05+08:00,155.75467642570024,2023-12-26T17:05+08:00,rz10
[11],rz,2.978654067837857e-05,2023-12-26T17:05+08:00,149.5406984585212,2023-12-26T17:05+08:00,rz11
[12],rz,3.090077424203503e-05,2023-12-26T17:05+08:00,138.58676367943542,2023-12-26T17:05+08:00,rz12
[13],rz,2.6444982945280437e-05,2023-12-26T17:05+08:00,166.92134979719836,2023-12-26T17:05+08:00,rz13
[14],rz,3.2088707204313795e-05,2023-12-26T17:05+08:00,133.34543209120835,2023-12-26T17:05+08:00,rz14
[15],rz,3.6337930618030236e-05,2023-12-26T17:05+08:00,148.6077473539483,2023-12-26T17:05+08:00,rz15
[16],rz,2.585807191726693e-05,2023-12-26T17:05+08:00,170.0626707910215,2023-12-26T17:05+08:00,rz16
[17],rz,3.218249498523973e-05,2023-12-26T17:05+08:00,136.08763215588587,2023-12-26T17:05+08:00,rz17
[18],rz,2.905630848771657e-05,2023-12-26T17:05+08:00,145.98931641807405,2023-12-26T17:05+08:00,rz18
[19],rz,3.079255499460326e-05,2023-12-26T17:05+08:00,142.0950632545038,2023-12-26T17:05+08:00,rz19
[20],rz,3.07478587248701e-05,2023-12-26T17:05+08:00,151.90745702002692,2023-12-26T17:05+08:00,rz20
[21],rz,3.1662945601228195e-05,2023-12-26T17:05+08:00,129.94731775598063,2023-12-26T17:05+08:00,rz21
[22],rz,2.6056880672798876e-05,2023-12-26T17:05+08:00,146.46748620829666,2023-12-26T17:05+08:00,rz22
[23],rz,3.2063329056530106e-05,2023-12-26T17:05+08:00,138.63425725063792,2023-12-26T17:05+08:00,rz23
[24],rz,3.2052810594216015e-05,2023-12-26T17:05+08:00,160.60253839644807,2023-12-26T17:05+08:00,rz24
[25],rz,2.857928256804328e-05,2023-12-26T17:05+08:00,151.66096050448903,2023-12-26T17:05+08:00,rz25
[26],rz,3.077043962602612e-05,2023-12-26T17:05+08:00,145.14038102949922,2023-12-26T17:05+08:00,rz26
[27],rz,3.514227392974943e-05,2023-12-26T17:05+08:00,147.2225199258922,2023-12-26T17:05+08:00,rz27
[28],rz,2.717152690108631e-05,2023-12-26T17:05+08:00,139.78689154340208,2023-12-26T17:05+08:00,rz28
[29],rz,2.8781644213132757e-05,2023-12-26T17:05+08:00,153.8545435969569,2023-12-26T17:05+08:00,rz29
[30],rz,3.391338871420974e-05,2023-12-26T17:05+08:00,162.94467665135295,2023-12-26T17:05+08:00,rz30
[31],rz,3.221235187943408e-05,2023-12-26T17:05+08:00,156.8259399129551,2023-12-26T17:05+08:00,rz31
"[0,1]",rzz,0.002280191267736796,2023-12-26T17:05+08:00,155.53006390475764,2023-12-26T17:05+08:00,rzz0_1
"[0,2]",rzz,0.0020780089943334156,2023-12-26T17:05+08:00,152.11637154389115,2023-12-26T17:05+08:00,rzz0_2
"[0,3]",rzz,0.002575544790304746,2023-12-26T17:05+08:00,145.5816796580832,2023-12-26T17:05+08:00,rzz0_3
"[0,4]",rzz,0.0028951275568919934,2023-12-26T17:05+08:00,139.74494759029886,2023-12-26T17:05+08:00,rzz0_4
"[0,5]",rzz,0.0031119708987417567,2023-12-26T17:05+08:00,151.166092884525,2023-12-26T17:05+08:00,rzz0_5
"[0,6]",rzz,0.0026189778066309883,2023-12-26T17:05+08:00,145.49725500065176,2023-12-26T17:05+08:00,rzz0_6
"[0,7]",rzz,0.0028624295841251602,2023-12-26T17:05+08:00,152.1697248640057,2023-12-26T17:05+08:00,rzz0_7
"[0,8]",rzz,0.003125275571189869,2023-12-26T17:05+08:00,143.36786956418223,2023-12-26T17:05+08:00,rzz0_8
"[0,9]",rzz,0.002946699095500656,2023-12-26T17:05+08:00,142.62336309436242,2023-12-26T17:05+08:00,rzz0_9
"[0,10]",rzz,0.0028392794439838385,2023-12-26T17:05+08:00,147.32771781059216,2023-12-26T17:05+08:00,rzz0_10
"[0,11]",rzz,0.00256192224437492,2023-12-26T17:05+08:00,156.49161565992526,2023-12-26T17:05+08:00,rzz0_11
"[0,12]",rzz,0.003310865247600726,2023-12-26T17:05+08:00,159.85222776006182,2023-12-26T17:05+08:00,rzz0_12
"[0,13]",rzz,0.0031429072708810363,2023-12-26T17:05+08:00,147.58343092659516,2023-12-26T17:05+08:00,rzz0_13
"[0,14]",rzz,0.0028849310396617156,2023-12-26T17:05+08:00,162.18922375801338,2023-12-26T17:05+08:00,rzz0_14
"[0,15]",rzz,0.0029462204623715103,2023-12-26T17:05+08:00,165.97266941817634,2023-12-26T17:05+08:00,rzz0_15
"[0,16]",rzz,0.0031400631869931894,2023-12-26T17:05+08:00,132.43297930265703,2023-12-26T17:05+08:00,rzz0_16
"[0,17]",rzz,0.002792847836757657,2023-12-26T17:05+08:00,127.10030181998849,2023-12-26T17:05+08:00,rzz0_17
"[0,18]",rzz,0.0032928646699424283,2023-12-26T17:05+08:00,150.4688759902147,2023-12-26T17:05+08:00,rzz0_18
"[0,19]",rzz,0.002946298032723932,2023-12-26T17:05+08:00,164.05869648479427,2023-12-26T17:05+08:00,rzz0_19
"[0,20]",rzz,0.0025114138038035685,2023-12-26T17:05+08:00,149.0326131028689,2023-12-26T17:05+08:00,rzz0_20
"[0,21]",rzz,0.0033761232292950022,2023-12-26T17:05+08:00,151.63470975616116,2023-12-26T17:05+08:00,rzz0_21
"[0,22]",rzz,0.0028682022599393416,2023-12-26T17:05+08:00,163.41928483725917,2023-12-26T17:05+08:00,rzz0_22
"[0,23]",rzz,0.002312970149939468,2023-12-26T17:05+08:00,151.81011029856325,2023-12-26T17:05+08:00,rzz0_23
"[0,24]",rzz,0.002810908070187416,2023-12-26T17:05+08:00,140.93339027161545,2023-12-26T17:05+08:00,rzz0_24
"[0,25]",rzz,0.002440774052934138,2023-12-26T17:05+08:00,132.21664398270104,2023-12-26T17:05+08:00,rzz0_25
"[0,26]",rzz,0.002881361639311158,2023-12-26T17:05+08:00,140.6100455349189,2023-12-26T17:05+08:00,rzz0_26
"[0,27]",rzz,0.0033850732102765446,2023-12-26T17:05+08:00,148.4712171387516,2023-12-26T17:05+08:00,rzz0_27
"[0,28]",rzz,0.0027914973876854974,2023-12-26T17:05+08:00,151.69143878846774,2023-12-26T17:05+08:00,rzz0_28
"[0,29]",rzz,0.002892891265168811,2023-12-26T17:05+08:00,163.54182085231625,2023-12-26T17:05+08:00,rzz0_29
"[0,30]",rzz,0.003321128766652106,2023-12-26T17:05+08:00,151.2972155960491,2023-12-26T17:05+08:00,rzz0_30
"[0,31]",rzz,0.002829379116254983,2023-12-26T17:05+08:00,154.87894813741957,2023-12-26T17:05+08:00,rzz0_31
"[1,0]",rzz,0.0016811011623295343,2023-12-26T17:05+08:00,145.57859311144713,2023-12-26T17:05+08:00,rzz1_0
"[1,2]",rzz,0.0016616819011803805,2023-12-26T17:05+08:00,155.30881273435838,2023-12-26T17:05+08:00,rzz1_2
"[1,3]",rzz,0.0021871568218806772,2023-12-26T17:05+08:00,146.41040704586297,2023-12-26T17:05+08:00,rzz1_3
"[1,4]",rzz,0.002365057033567144,2023-12-26T17:05+08:00,167.7201806447593,2023-12-26T17:05+08:00,rzz1_4
"[1,5]",rzz,0.0029679514635801056,2023-12-26T17:05+08:00,149.23047424313862,2023-12-26T17:05+08:00,rzz1_5
"[1,6]",rzz,0.0037563484320411998,2023-12-26T17:05+08:00,145.4609280575606,2023-12-26T17:05+08:00,rzz1_6
"[1,7]",rzz,0.0032835877398655544,2023-12-26T17:05+08:00,162.71871119704943,2023-12-26T17:05+08:00,rzz1_7
"[1,8]",rzz,0.0030348440093309376,2023-12-26T17:05+08:00,140.05484506108243,2023-12-26T17:05+08:00,rzz1_8
"[1,9]",rzz,0.003074705146217087,2023-12-26T17:05+08:00,133.91179313273875,2023-12-26T17:05+08:00,rzz1_9
"[1,10]",rzz,0.0028657743354843735,2023-12-26T17:05+08:00,161.98740742095293,2023-12-26T17:05+08:00,rzz1_10
"[1,11]",rzz,0.0024867591589497143,2023-12-26T17:05+08:00,132.3998023668484,2023-12-26T17:05+08:00,rzz1_11
"[1,12]",rzz,0.002573246334258441,2023-12-26T17:05+08:00,146.25704643889904,2023-12-26T17:05+08:00,rzz1_12
"[1,13]",rzz,0.0031290500529303072,2023-12-26T17:05+08:00,160.04957815272618,2023-12-26T17:05+08:00,rzz1_13
"[1,14]",rzz,0.003465248355657067,2023-12-26T17:05+08:00,151.52292665728612,2023-12-26T17:05+08:00,rzz1_14
"[1,15]",rzz,0.0034334320558747633,2023-12-26T17:05+08:00,159.39412365972692,2023-12-26T17:05+08:00,rzz1_15
"[1,16]",rzz,0.0027116164139592397,2023-12-26T17:05+08:00,154.99908344334887,2023-12-26T17:05+08:00,rzz1_16
"[1,17]",rzz,0.0030954233217609793,2023-12-26T17:05+08:00,133.9217340289061,2023-12-26T17:05+08:00,rzz1_17
"[1,18]",rzz,0.002622973946738346,2023-12-26T17:05+08:00,158.46762861878864,2023-12-26T17:05+08:00,rzz1_18
"[1,19]",rzz,0.0032240756207144597,2023-12-26T17:05+08:00,155.72961499046045,2023-12-26T17:05+08:00,rzz1_19
"[1,20]",rzz,0.002879623069664884,2023-12-26T17:05+08:00,141.00429284957846,2023-12-26T17:05+08:00,rzz1_20
"[1,21]",rzz,0.0029771601054342433,2023-12-26T17:05+08:00,152.74456472327935,2023-12-26T17:05+08:00,rzz1_21
"[1,22]",rzz,0.0025820161752019384,2023-12-26T17:05+08:00,168.04469835130624,2023-12-26T17:05+08:00,rzz1_22
"[1,23]",rzz,0.0035569665805792,2023-12-26T17:05+08:00,164.21938001408827,2023-12-26T17:05+08:00,rzz1_23
"[1,24]",rzz,0.003182659007451466,2023-12-26T17:05+08:00,155.0954940558652,2023-12-26T17:05+08:00,rzz1_24
"[1,25]",rzz,0.0031231615114812946,2023-12-26T17:05+08:00,162.5578528908194,2023-12-26T17:05+08:00,rzz1_25
"[1,26]",rzz,0.0024746829355124134,2023-12-26T17:05+08:00,134.02396101231787,2023-12-26T17:05+08:00,rzz1_26
"[1,27]",rzz,0.0028502988061720512,2023-12-26T17:05+08:00,159.48761331021018,2023-12-26T17:05+08:00,rzz1_27
"[1,28]",rzz,0.0030531482452868944,2023-12-26T17:05+08:00,153.21804413263683,2023-12-26T17:05+08:00,rzz1_28
"[1,29]",rzz,0.0032392805474158928,2023-12-26T17:05+08:00,149.00844602033868,2023-12-26T17:05+08:00,rzz1_29
"[1,30]",rzz,0.003784506159630679,2023-12-26T17:05+08:00,157.01851798611162,2023-12-26T17:05+08:00,rzz1_30
"[1,31]",rzz,0.00311840594946,2023-12-26T17:05+08:00,166.2496499416972,2023-12-26T17:05+08:00,rzz1_31
"[2,0]",rzz,0.0017543642239804835,2023-12-26T17:05+08:00,142.0866769852273,2023-12-26T17:05+08:00,rzz2_0
"[2,1]",rzz,0.0019122752332361567,2023-12-26T17:05+08:00,149.96952482183323,2023-12-26T17:05+08:00,rzz2_1
"[2,3]",rzz,0.0018032933397233145,2023-12-26T17:05+08:00,148.60501317514675,2023-12-26T17:05+08:00,rzz2_3
"[2,4]",rzz,0.0019006161651403824,2023-12-26T17:05+08:00,149.43605957013062,2023-12-26T17:05+08:00,rzz2_4
"[2,5]",rzz,0.0026692360350075487,2023-12-26T17:05+08:00,146.34495231300303,2023-12-26T17:05+08:00,rzz2_5
"[2,6]",rzz,0.0027741261298552724,2023-12-26T17:05+08:00,160.3217631415774,2023-12-26T17:05+08:00,rzz2_6
"[2,7]",rzz,0.003474315570722122,2023-12-26T17:05+08:00,142.30988623888726,2023-12-26T17:05+08:00,rzz2_7
"[2,8]",rzz,0.0025111306282044996,2023-12-26T17:05+08:00,149.56536542011776,2023-12-26T17:05+08:00,rzz2_8
"[2,9]",rzz,0.002967557632724927,2023-12-26T17:05+08:00,159.26532294294375,2023-12-26T17:05+08:00,rzz2_9
"[2,10]",rzz,0.0029592915289461622,2023-12-26T17:05+08:00,123.15505030864189,2023-12-26T17:05+08:00,rzz2_10
"[2,11]",rzz,0.003137121559322035,2023-12-26T17:05+08:00,136.02393306943898,2023-12-26T17:05+08:00,rzz2_11
"[2,12]",rzz,0.003007898506302815,2023-12-26T17:05+08:00,158.90287739079707,2023-12-26T17:05+08:00,rzz2_12
"[2,13]",rzz,0.0032443332180182504,2023-12-26T17:05+08:00,164.46250311300562,2023-12-26T17:05+08:00,rzz2_13
"[2,14]",rzz,0.0023373154378923465,2023-12-26T17:05+08:00,149.67706423545846,2023-12-26T17:05+08:00,rzz2_14
"[2,15]",rzz,0.0024564552012291034,2023-12-26T17:05+08:00,146.2011441888661,2023-12-26T17:05+08:00,rzz2_15
"[2,16]",rzz,0.003242819103664845,2023-12-26T17:05+08:00,142.61287009106903,2023-12-26T17:05+08:00,rzz2_16
"[2,17]",rzz,0.003007920677126747,2023-12-26T17:05+08:00,146.39176520684458,2023-12-26T17:05+08:00,rzz2_17
"[2,18]",rzz,0.0030836892185522515,2023-12-26T17:05+08:00,166.53166924756837,2023-12-26T17:05+08:00,rzz2_18
"[2,19]",rzz,0.003072064312170008,2023-12-26T17:05+08:00,157.5250986282623,2023-12-26T17:05+08:00,rzz2_19
"[2,20]",rzz,0.0037673299925221585,2023-12-26T17:05+08:00,149.88531810812475,2023-12-26T17:05+08:00,rzz2_20
"[2,21]",rzz,0.0032222545561176,2023-12-26T17:05+08:00,148.7679064123016,2023-12-26T17:05+08:00,rzz2_21
"[2,22]",rzz,0.0029265193728032794,2023-12-26T17:05+08:00,159.2403924834087,2023-12-26T17:05+08:00,rzz2_22
"[2,23]",rzz,0.0029666505053604565,2023-12-26T17:05+08:00,135.97827525873637,2023-12-26T17:05+08:00,rzz2_23
"[2,24]",rzz,0.002324547898119232,2023-12-26T17:05+08:00,129.39027471536326,2023-12-26T17:05+08:00,rzz2_24
"[2,25]",rzz,0.002974431531087284,2023-12-26T17:05+08:00,145.83855916970478,2023-12-26T17:05+08:00,rzz2_25
"[2,26]",rzz,0.0028883515059577565,2023-12-26T17:05+08:00,141.72459863884865,2023-12-26T17:05+08:00,rzz2_26
"[2,27]",rzz,0.003626106926414043,2023-12-26T17:05+08:00,153.4244547263625,2023-12-26T17:05+08:00,rzz2_27
"[2,28]",rzz,0.0030774791086299706,2023-12-26T17:05+08:00,168.10238988975271,2023-12-26T17:05+08:00,rzz2_28
"[2,29]",rzz,0.0027596591546178153,2023-12-26T17:05+08:00,160.1663250217394,2023-12-26T17:05+08:00,rzz2_29
"[2,30]",rzz,0.0023199916371266084,2023-12-26T17:05+08:00,150.66566634031707,2023-12-26T17:05+08:00,rzz2_30
"[2,31]",rzz,0.003006656630303832,2023-12-26T17:05+08:00,157.5169115822107,2023-12-26T17:05+08:00,rzz2_31
"[3,0]",rzz,0.002525543573630583,2023-12-26T17:05+08:00,139.96540628642856,2023-12-26T17:05+08:00,rzz3_0
"[3,1]",rzz,0.0018647629753381274,2023-12-26T17:05+08:00,161.5480365205761,2023-12-26T17:05+08:00,rzz3_1
"[3,2]",rzz,0.0022153831062055136,2023-12-26T17:05+08:00,156.6459656413781,2023-12-26T17:05+08:00,rzz3_2
"[3,4]",rzz,0.002101046534828559,2023-12-26T17:05+08:00,137.2749910097026,2023-12-26T17:05+08:00,rzz3_4
"[3,5]",rzz,0.0018543779421917755,2023-12-26T17:05+08:00,161.1616410202537,2023-12-26T17:05+08:00,rzz3_5
"[3,6]",rzz,0.003333108184187028,2023-12-26T17:05+08:00,139.8216507167928,2023-12-26T17:05+08:00,rzz3_6
"[3,7]",rzz,0.003011574829659795,2023-12-26T17:05+08:00,158.2781097766674,2023-12-26T17:05+08:00,rzz3_7
"[3,8]",rzz,0.003139572991310595,2023-12-26T17:05+08:00,152.7216880880218,2023-12-26T17:05+08:00,rzz3_8
"[3,9]",rzz,0.003122982267968921,2023-12-26T17:05+08:00,147.581636990706,2023-12-26T17:05+08:00,rzz3_9
"[3,10]",rzz,0.0030196820303221767,2023-12-26T17:05+08:00,138.86226886277342,2023-12-26T17:05+08:00,rzz3_10
"[3,11]",rzz,0.002497132325952158,2023-12-26T17:05+08:00,156.5562856488963,2023-12-26T17:05+08:00,rzz3_11
"[3,12]",rzz,0.0030002549355699027,2023-12-26T17:05+08:00,148.56040768995362,2023-12-26T17:05+08:00,rzz3_12
"[3,13]",rzz,0.00326045552083164,2023-12-26T17:05+08:00,147.0461004449684,2023-12-26T17:05+08:00,rzz3_13
"[3,14]",rzz,0.003057232776350774,2023-12-26T17:05+08:00,143.2925968854377,2023-12-26T17:05+08:00,rzz3_14
"[3,15]",rzz,0.0028040244356181436,2023-12-26T17:05+08:00,138.2089451649356,2023-12-26T17:05+08:00,rzz3_15
"[3,16]",rzz,0.0032777652454108776,2023-12-26T17:05+08:00,155.1257360265827,2023-12-26T17:05+08:00,rzz3_16
"[3,17]",rzz,0.0030343092678403734,2023-12-26T17:05+08:00,167.81773759381747,2023-12-26T17:05+08:00,rzz3_17
"[3,18]",rzz,0.0032753802654096873,2023-12-26T17:05+08:00,137.0775949135279,2023-12-26T17:05+08:00,rzz3_18
"[3,19]",rzz,0.003497300309533196,2023-12-26T17:05+08:00,135.4133260340398,2023-12-26T17:05+08:00,rzz3_19
"[3,20]",rzz,0.0031425372281153863,2023-12-26T17:05+08:00,177.6078311159069,2023-12-26T17:05+08:00,rzz3_20
"[3,21]",rzz,0.0027847228785580855,2023-12-26T17:05+08:00,173.86373992695778,2023-12-26T17:05+08:00,rzz3_21
"[3,22]",rzz,0.003413364174851099,2023-12-26T17:05+08:00,150.1979279169135,2023-12-26T17:05+08:00,rzz3_22
"[3,23]",rzz,0.003138903053428362,2023-12-26T17:05+08:00,156.49952493078786,2023-12-26T17:05+08:00,rzz3_23
"[3,24]",rzz,0.0027496088965502483,2023-12-26T17:05+08:00,146.3563195591115,2023-12-26T17:05+08:00,rzz3_24
"[3,25]",rzz,0.002940108917482203,2023-12-26T17:05+08:00,155.66216285758063,2023-12-26T17:05+08:00,rzz3_25
"[3,26]",rzz,0.0028526430470036373,2023-12-26T17:05+08:00,161.06682978839933,2023-12-26T17:05+08:00,rzz3_26
"[3,27]",rzz,0.00316807542375163,2023-12-26T17:05+08:00,165.2836045877048,2023-12-26T17:05+08:00,rzz3_27
"[3,28]",rzz,0.0029664199083943824,2023-12-26T17:05+08:00,164.78053420049602,2023-12-26T17:05+08:00,rzz3_28
"[3,29]",rzz,0.0026232377993026133,2023-12-26T17:05+08:00,148.18054404841936,2023-12-26T17:05+08:00,rzz3_29
"[3,30]",rzz,0.002821278804404475,2023-12-26T17:05+08:00,146.3049243440356,2023-12-26T17:05+08:00,rzz3_30
"[3,31]",rzz,0.002620207536062747,2023-12-26T17:05+08:00,139.112964727289,2023-12-26T17:05+08:00,rzz3_31
"[4,0]",rzz,0.0031145962999397365,2023-12-26T17:05+08:00,142.7421215685341,2023-12-26T17:05+08:00,rzz4_0
"[4,1]",rzz,0.0031811761164825397,2023-12-26T17:05+08:00,137.52413494379513,2023-12-26T17:05+08:00,rzz4_1
"[4,2]",rzz,0.0021918989237534408,2023-12-26T17:05+08:00,134.97947172156853,2023-12-26T17:05+08:00,rzz4_2
