qubits,gate,gate_error,error_date,gate_length,length_date,name
[10],r,2.8522760586380955e-05,2024-01-05T15:53+08:00,145.38674698805866,2024-01-05T15:53+08:00,r10
[11],r,3.503446880933634e-05,2024-01-05T15:53+08:00,141.18940023497134,2024-01-05T15:53+08:00,r11
[12],r,2.4243680309594715e-05,2024-01-05T15:53+08:00,166.1298670416475,2024-01-05T15:53+08:00,r12
[13],r,2.6591951428241144e-05,2024-01-05T15:53+08:00,164.82897081485433,2024-01-05T15:53+08:00,r13
[14],r,2.9218619115755492e-05,2024-01-05T15:53+08:00,165.71700199415704,2024-01-05T15:53+08:00,r14
[15],r,3.537742853093988e-05,2024-01-05T15:53+08:00,164.24294127014977,2024-01-05T15:53+08:00,r15
[16],r,3.206183925417533e-05,2024-01-05T15:53+08:00,159.81017964456515,2024-01-05T15:53+08:00,r16
[17],r,2.759981002765611e-05,2024-01-05T15:53+08:00,162.18398526560506,2024-01-05T15:53+08:00,r17
[18],r,4.069164361533678e-05,2024-01-05T15:53+08:00,140.96967265751826,2024-01-05T15:53+08:00,r18
[19],r,2.5661268149469484e-05,2024-01-05T15:53+08:00,148.7206005985183,2024-01-05T15:53+08:00,r19
[20],r,2.2838418861635688e-05,2024-01-05T15:53+08:00,143.74510987271603,2024-01-05T15:53+08:00,r20
[21],r,3.0498835322535295e-05,2024-01-05T15:53+08:00,144.76667600517666,2024-01-05T15:53+08:00,r21
[22],r,2.126547168826357e-05,2024-01-05T15:53+08:00,160.0042196578435,2024-01-05T15:53+08:00,r22
[23],r,3.492880627325786e-05,2024-01-05T15:53+08:00,142.97988337564402,2024-01-05T15:53+08:00,r23
[24],r,3.295145262863477e-05,2024-01-05T15:53+08:00,143.5469201656022,2024-01-05T15:53+08:00,r24
[25],r,3.5982266200422676e-05,2024-01-05T15:53+08:00,160.8257208236248,2024-01-05T15:53+08:00,r25
[26],r,2.9764237502538562e-05,2024-01-05T15:53+08:00,149.2794580227839,2024-01-05T15:53+08:00,r26
[27],r,3.108282717963552e-05,2024-01-05T15:53+08:00,148.21136805413926,2024-01-05T15:53+08:00,r27
[28],r,3.73051985980738e-05,2024-01-05T15:53+08:00,150.67784114478323,2024-01-05T15:53+08:00,r28
[29],r,3.714040254599937e-05,2024-01-05T15:53+08:00,133.13121443645423,2024-01-05T15:53+08:00,r29
[30],r,3.19467240874103e-05,2024-01-05T15:53+08:00,143.69380073444242,2024-01-05T15:53+08:00,r30
[31],r,3.510508940842864e-05,2024-01-05T15:53+08:00,161.46910484521752,2024-01-05T15:53+08:00,r31
[32],r,3.243325606822759e-05,2024-01-05T15:53+08:00,155.02771716474638,2024-01-05T15:53+08:00,r32
[33],r,2.5518512687970727e-05,2024-01-05T15:53+08:00,142.6953371426895,2024-01-05T15:53+08:00,r33
[34],r,3.318789717806559e-05,2024-01-05T15:53+08:00,162.9405595300898,2024-01-05T15:53+08:00,r34
[0],rz,2.4620984962819048e-05,2024-01-05T15:53+08:00,143.5366834867805,2024-01-05T15:53+08:00,rz0
[1],rz,3.323197753639333e-05,2024-01-05T15:53+08:00,156.64070754866646,2024-01-05T15:53+08:00,rz1
[2],rz,1.6655853433263243e-05,2024-01-05T15:53+08:00,157.85506437475829,2024-01-05T15:53+08:00,rz2
[3],rz,2.5751941187996003e-05,2024-01-05T15:53+08:00,152.82756559993993,2024-01-05T15:53+08:00,rz3
[4],rz,2.7412157935849665e-05,2024-01-05T15:53+08:00,148.5867997663509,2024-01-05T15:53+08:00,rz4
[5],rz,3.8039074795895476e-05,2024-01-05T15:53+08:00,152.97791174199514,2024-01-05T15:53+08:00,rz5
[6],rz,2.6878759247973685e-05,2024-01-05T15:53+08:00,144.5280359329174,2024-01-05T15:53+08:00,rz6
[7],rz,3.789226735198335e-05,2024-01-05T15:53+08:00,164.58566249944755,2024-01-05T15:53+08:00,rz7
[8],rz,3.112670782388164e-05,2024-01-05T15:53+08:00,158.83625591197404,2024-01-05T15:53+08:00,rz8
[9],rz,2.4057414591397553e-05,2024-01-05T15:53+08:00,150.83457582592217,2024-01-05T15:53+08:00,rz9
[10],rz,2.9818418156227114e-05,2024-01-05T15:53+08:00,151.06925426856003,2024-01-05T15:53+08:00,rz10
[11],rz,3.729442693606166e-05,2024-01-05T15:53+08:00,154.78984443100995,2024-01-05T15:53+08:00,rz11
[12],rz,3.9723883343916025e-05,2024-01-05T15:53+08:00,147.48264777103103,2024-01-05T15:53+08:00,rz12
[13],rz,4.4643213236162654e-05,2024-01-05T15:53+08:00,145.7927922207734,2024-01-05T15:53+08:00,rz13
[14],rz,4.4546426666625984e-05,2024-01-05T15:53+08:00,146.21653849943073,2024-01-05T15:53+08:00,rz14
[15],rz,3.9024500600791815e-05,2024-01-05T15:53+08:00,167.72368064121542,2024-01-05T15:53+08:00,rz15
[16],rz,2.754277536748673e-05,2024-01-05T15:53+08:00,145.706267095212,2024-01-05T15:53+08:00,rz16
[17],rz,2.9468782167257673e-05,2024-01-05T15:53+08:00,150.57628476287437,2024-01-05T15:53+08:00,rz17
[18],rz,3.4867633544239385e-05,2024-01-05T15:53+08:00,159.1412035569042,2024-01-05T15:53+08:00,rz18
[19],rz,2.6834684400279584e-05,2024-01-05T15:53+08:00,135.92396951519862,2024-01-05T15:53+08:00,rz19
[20],rz,3.0483012802132817e-05,2024-01-05T15:53+08:00,150.9960523384794,2024-01-05T15:53+08:00,rz20
[21],rz,2.5414167749209178e-05,2024-01-05T15:53+08:00,152.1402951951652,2024-01-05T15:53+08:00,rz21
[22],rz,2.9170824192951924e-05,2024-01-05T15:53+08:00,148.26747387929063,2024-01-05T15:53+08:00,rz22
[23],rz,2.0583479891700433e-05,2024-01-05T15:53+08:00,154.03026879140458,2024-01-05T15:53+08:00,rz23
[24],rz,4.143284682845774e-05,2024-01-05T15:53+08:00,132.32097182405911,2024-01-05T15:53+08:00,rz24
[25],rz,2.2835354184610745e-05,2024-01-05T15:53+08:00,173.36766510472546,2024-01-05T15:53+08:00,rz25
[26],rz,2.218994212997153e-05,2024-01-05T15:53+08:00,141.1118912418376,2024-01-05T15:53+08:00,rz26
[27],rz,2.1580426369545925e-05,2024-01-05T15:53+08:00,160.21381855464057,2024-01-05T15:53+08:00,rz27
[28],rz,3.102587439771308e-05,2024-01-05T15:53+08:00,146.93680857247384,2024-01-05T15:53+08:00,rz28
[29],rz,3.463624309487622e-05,2024-01-05T15:53+08:00,146.63285938250155,2024-01-05T15:53+08:00,rz29
[30],rz,3.2692880871755385e-05,2024-01-05T15:53+08:00,145.9597032149606,2024-01-05T15:53+08:00,rz30
[31],rz,2.7776345056542922e-05,2024-01-05T15:53+08:00,146.60744873863763,2024-01-05T15:53+08:00,rz31
[32],rz,3.830483299436856e-05,2024-01-05T15:53+08:00,159.49488895413617,2024-01-05T15:53+08:00,rz32
[33],rz,3.9029891008470966e-05,2024-01-05T15:53+08:00,150.4805776784891,2024-01-05T15:53+08:00,rz33
[34],rz,2.9154467180940515e-05,2024-01-05T15:53+08:00,142.57768736361058,2024-01-05T15:53+08:00,rz34
"[0,1]",rzz,0.0018065015367637568,2024-01-05T15:53+08:00,163.55222075875446,2024-01-05T15:53+08:00,rzz0_1
"[0,2]",rzz,0.0025531787684649893,2024-01-05T15:53+08:00,140.94752115754608,2024-01-05T15:53+08:00,rzz0_2
"[0,3]",rzz,0.001731083125299013,2024-01-05T15:53+08:00,138.69775180658138,2024-01-05T15:53+08:00,rzz0_3
"[0,4]",rzz,0.0020474065018335967,2024-01-05T15:53+08:00,167.59961659062762,2024-01-05T15:53+08:00,rzz0_4
"[0,5]",rzz,0.0016649054411303314,2024-01-05T15:53+08:00,143.11906003392585,2024-01-05T15:53+08:00,rzz0_5
"[0,6]",rzz,0.0019443413353386124,2024-01-05T15:53+08:00,144.8999304047257,2024-01-05T15:53+08:00,rzz0_6
"[0,7]",rzz,0.001979474915236287,2024-01-05T15:53+08:00,177.30879343471028,2024-01-05T15:53+08:00,rzz0_7
"[0,8]",rzz,0.001864746610194957,2024-01-05T15:53+08:00,152.84218017928384,2024-01-05T15:53+08:00,rzz0_8
"[0,9]",rzz,0.0022060378432778396,2024-01-05T15:53+08:00,157.76637250047105,2024-01-05T15:53+08:00,rzz0_9
"[0,10]",rzz,0.0023147363711392356,2024-01-05T15:53+08:00,155.25121626554684,2024-01-05T15:53+08:00,rzz0_10
"[0,11]",rzz,0.001860951721319611,2024-01-05T15:53+08:00,136.79222745091687,2024-01-05T15:53+08:00,rzz0_11
"[0,12]",rzz,0.0018010993059938397,2024-01-05T15:53+08:00,154.0181510695542,2024-01-05T15:53+08:00,rzz0_12
"[0,13]",rzz,0.0018990503073938686,2024-01-05T15:53+08:00,161.69425792466873,2024-01-05T15:53+08:00,rzz0_13
"[0,14]",rzz,0.002755775361460583,2024-01-05T15:53+08:00,156.04581095468114,2024-01-05T15:53+08:00,rzz0_14
"[0,15]",rzz,0.0020789201690373555,2024-01-05T15:53+08:00,155.74813842836747,2024-01-05T15:53+08:00,rzz0_15
"[0,16]",rzz,0.0019092580070990738,2024-01-05T15:53+08:00,163.33563045577176,2024-01-05T15:53+08:00,rzz0_16
"[0,17]",rzz,0.001812626940268919,2024-01-05T15:53+08:00,159.6588436352395,2024-01-05T15:53+08:00,rzz0_17
"[0,18]",rzz,0.0021655503269069304,2024-01-05T15:53+08:00,154.91782468213142,2024-01-05T15:53+08:00,rzz0_18
"[0,19]",rzz,0.0021365861534146874,2024-01-05T15:53+08:00,148.52196663335582,2024-01-05T15:53+08:00,rzz0_19
"[0,20]",rzz,0.00199893706721969,2024-01-05T15:53+08:00,152.68205590316327,2024-01-05T15:53+08:00,rzz0_20
"[0,21]",rzz,0.002507424189273705,2024-01-05T15:53+08:00,145.24636918899787,2024-01-05T15:53+08:00,rzz0_21
"[0,22]",rzz,0.0016162611508597946,2024-01-05T15:53+08:00,157.22045574353825,2024-01-05T15:53+08:00,rzz0_22
"[0,23]",rzz,0.0018287602234055523,2024-01-05T15:53+08:00,140.16594520812612,2024-01-05T15:53+08:00,rzz0_23
"[0,24]",rzz,0.0023189154995029606,2024-01-05T15:53+08:00,157.0546294773808,2024-01-05T15:53+08:00,rzz0_24
"[0,25]",rzz,0.0016710446257290359,2024-01-05T15:53+08:00,137.52073788933401,2024-01-05T15:53+08:00,rzz0_25
"[0,26]",rzz,0.0020434565668469473,2024-01-05T15:53+08:00,142.33011766135456,2024-01-05T15:53+08:00,rzz0_26
"[0,27]",rzz,0.002057688009945532,2024-01-05T15:53+08:00,154.6229086991717,2024-01-05T15:53+08:00,rzz0_27
"[0,28]",rzz,0.001696053993813403,2024-01-05T15:53+08:00,151.15730829512248,2024-01-05T15:53+08:00,rzz0_28
"[0,29]",rzz,0.0021771525961610414,2024-01-05T15:53+08:00,166.95466520079069,2024-01-05T15:53+08:00,rzz0_29
"[0,30]",rzz,0.00215802637401633,2024-01-05T15:53+08:00,166.47974356106758,2024-01-05T15:53+08:00,rzz0_30
"[0,31]",rzz,0.0020212873691660992,2024-01-05T15:53+08:00,160.83936750726903,2024-01-05T15:53+08:00,rzz0_31
"[0,32]",rzz,0.0020746937340101147,2024-01-05T15:53+08:00,143.9667001938647,2024-01-05T15:53+08:00,rzz0_32
"[0,33]",rzz,0.0020783637394294167,2024-01-05T15:53+08:00,146.5983857582587,2024-01-05T15:53+08:00,rzz0_33
"[0,34]",rzz,0.002070479937243668,2024-01-05T15:53+08:00,146.83510228362454,2024-01-05T15:53+08:00,rzz0_34
"[1,0]",rzz,0.0020063301867031193,2024-01-05T15:53+08:00,153.6296845965526,2024-01-05T15:53+08:00,rzz1_0
"[1,2]",rzz,0.0020702571365223527,2024-01-05T15:53+08:00,156.23510433900046,2024-01-05T15:53+08:00,rzz1_2
"[1,3]",rzz,0.0021238968302648683,2024-01-05T15:53+08:00,167.34142314892588,2024-01-05T15:53+08:00,rzz1_3
"[1,4]",rzz,0.0018253761702586736,2024-01-05T15:53+08:00,144.97328510554635,2024-01-05T15:53+08:00,rzz1_4
"[1,5]",rzz,0.002545937686757059,2024-01-05T15:53+08:00,144.77026611208302,2024-01-05T15:53+08:00,rzz1_5
"[1,6]",rzz,0.0025454451029768084,2024-01-05T15:53+08:00,143.04124985515364,2024-01-05T15:53+08:00,rzz1_6
"[1,7]",rzz,0.002356977506294705,2024-01-05T15:53+08:00,155.59295872762502,2024-01-05T15:53+08:00,rzz1_7
"[1,8]",rzz,0.001733347247646439,2024-01-05T15:53+08:00,152.25823736382415,2024-01-05T15:53+08:00,rzz1_8
"[1,9]",rzz,0.001707586662509988,2024-01-05T15:53+08:00,148.79411537291313,2024-01-05T15:53+08:00,rzz1_9
"[1,10]",rzz,0.0018405498987436797,2024-01-05T15:53+08:00,160.83407981064252,2024-01-05T15:53+08:00,rzz1_10
"[1,11]",rzz,0.001996803333086296,2024-01-05T15:53+08:00,148.429517630034,2024-01-05T15:53+08:00,rzz1_11
"[1,12]",rzz,0.0019543208445879697,2024-01-05T15:53+08:00,135.64463736401882,2024-01-05T15:53+08:00,rzz1_12
"[1,13]",rzz,0.0026854978104301165,2024-01-05T15:53+08:00,152.2103502541995,2024-01-05T15:53+08:00,rzz1_13
"[1,14]",rzz,0.001843912029945718,2024-01-05T15:53+08:00,143.5593625028103,2024-01-05T15:53+08:00,rzz1_14
"[1,15]",rzz,0.0021982593810942887,2024-01-05T15:53+08:00,132.7750442122338,2024-01-05T15:53+08:00,rzz1_15
"[1,16]",rzz,0.0015637493108989205,2024-01-05T15:53+08:00,134.420491265495,2024-01-05T15:53+08:00,rzz1_16
"[1,17]",rzz,0.001834659325662087,2024-01-05T15:53+08:00,149.38912818926875,2024-01-05T15:53+08:00,rzz1_17
"[1,18]",rzz,0.0018056086677440792,2024-01-05T15:53+08:00,148.5260507677599,2024-01-05T15:53+08:00,rzz1_18
"[1,19]",rzz,0.0022835910392510813,2024-01-05T15:53+08:00,159.18722053699278,2024-01-05T15:53+08:00,rzz1_19
"[1,20]",rzz,0.0024369529530897435,2024-01-05T15:53+08:00,167.71609084135724,2024-01-05T15:53+08:00,rzz1_20
"[1,21]",rzz,0.0020777228585617483,2024-01-05T15:53+08:00,166.3354103248192,2024-01-05T15:53+08:00,rzz1_21
"[1,22]",rzz,0.0016846862052443212,2024-01-05T15:53+08:00,144.99739662589664,2024-01-05T15:53+08:00,rzz1_22
"[1,23]",rzz,0.0020725214951436955,2024-01-05T15:53+08:00,149.67392842709506,2024-01-05T15:53+08:00,rzz1_23
"[1,24]",rzz,0.0022518218466266882,2024-01-05T15:53+08:00,152.97388519164863,2024-01-05T15:53+08:00,rzz1_24
"[1,25]",rzz,0.0016134345559839752,2024-01-05T15:53+08:00,149.04671313067533,2024-01-05T15:53+08:00,rzz1_25
"[1,26]",rzz,0.0015558577348426176,2024-01-05T15:53+08:00,155.43581842914347,2024-01-05T15:53+08:00,rzz1_26
"[1,27]",rzz,0.002163915590001687,2024-01-05T15:53+08:00,142.5279819229479,2024-01-05T15:53+08:00,rzz1_27
"[1,28]",rzz,0.0020171448092229424,2024-01-05T15:53+08:00,144.7409995913532,2024-01-05T15:53+08:00,rzz1_28
"[1,29]",rzz,0.0023730650103288703,2024-01-05T15:53+08:00,132.02149195148215,2024-01-05T15:53+08:00,rzz1_29
"[1,30]",rzz,0.0020356950260200534,2024-01-05T15:53+08:00,141.0432545335397,2024-01-05T15:53+08:00,rzz1_30
"[1,31]",rzz,0.001997349928104769,2024-01-05T15:53+08:00,152.76966808423433,2024-01-05T15:53+08:00,rzz1_31
"[1,32]",rzz,0.0021008872926274484,2024-01-05T15:53+08:00,142.29603963977814,2024-01-05T15:53+08:00,rzz1_32
"[1,33]",rzz,0.0015531940681177158,2024-01-05T15:53+08:00,158.72931651619342,2024-01-05T15:53+08:00,rzz1_33
"[1,34]",rzz,0.001065919373439938,2024-01-05T15:53+08:00,141.32206602129332,2024-01-05T15:53+08:00,rzz1_34
"[2,0]",rzz,0.0017381772848838375,2024-01-05T15:53+08:00,131.66314399576217,2024-01-05T15:53+08:00,rzz2_0
"[2,1]",rzz,0.0010925779145707784,2024-01-05T15:53+08:00,149.0433333938851,2024-01-05T15:53+08:00,rzz2_1
"[2,3]",rzz,0.0018578844337066836,2024-01-05T15:53+08:00,157.47828929231272,2024-01-05T15:53+08:00,rzz2_3
"[2,4]",rzz,0.0020166441142514357,2024-01-05T15:53+08:00,150.19163621448723,2024-01-05T15:53+08:00,rzz2_4
"[2,5]",rzz,0.0019435432718100925,2024-01-05T15:53+08:00,162.7275995573985,2024-01-05T15:53+08:00,rzz2_5
"[2,6]",rzz,0.0014688717724124435,2024-01-05T15:53+08:00,160.61171781283724,2024-01-05T15:53+08:00,rzz2_6
"[2,7]",rzz,0.0016765263582072167,2024-01-05T15:53+08:00,150.4755904859097,2024-01-05T15:53+08:00,rzz2_7
"[2,8]",rzz,0.0021340361493615667,2024-01-05T15:53+08:00,145.1720306326267,2024-01-05T15:53+08:00,rzz2_8
"[2,9]",rzz,0.0018135393222249439,2024-01-05T15:53+08:00,138.95441163038845,2024-01-05T15:53+08:00,rzz2_9
"[2,10]",rzz,0.00228350628066453,2024-01-05T15:53+08:00,147.1359243317896,2024-01-05T15:53+08:00,rzz2_10
"[2,11]",rzz,0.0017288839698128525,2024-01-05T15:53+08:00,138.27205323609897,2024-01-05T15:53+08:00,rzz2_11
"[2,12]",rzz,0.0019996686743778583,2024-01-05T15:53+08:00,157.19776150467,2024-01-05T15:53+08:00,rzz2_12
"[2,13]",rzz,0.0020318014675504985,2024-01-05T15:53+08:00,159.36020573675452,2024-01-05T15:53+08:00,rzz2_13
"[2,14]",rzz,0.0020223641441785545,2024-01-05T15:53+08:00,147.73209174356074,2024-01-05T15:53+08:00,rzz2_14
"[2,15]",rzz,0.0021802782693194833,2024-01-05T15:53+08:00,156.52637941976903,2024-01-05T15:53+08:00,rzz2_15
"[2,16]",rzz,0.0020796992090390573,2024-01-05T15:53+08:00,136.35235340026918,2024-01-05T15:53+08:00,rzz2_16
"[2,17]",rzz,0.002495650764130778,2024-01-05T15:53+08:00,145.7930369909613,2024-01-05T15:53+08:00,rzz2_17
"[2,18]",rzz,0.0023829000427466147,2024-01-05T15:53+08:00,155.25877051635686,2024-01-05T15:53+08:00,rzz2_18
"[2,19]",rzz,0.002398847588796335,2024-01-05T15:53+08:00,181.2341087066157,2024-01-05T15:53+08:00,rzz2_19
"[2,20]",rzz,0.0020501967368848997,2024-01-05T15:53+08:00,145.6874892226523,2024-01-05T15:53+08:00,rzz2_20
"[2,21]",rzz,0.001755679966411696,2024-01-05T15:53+08:00,168.44210467976018,2024-01-05T15:53+08:00,rzz2_21
"[2,22]",rzz,0.002459897531893216,2024-01-05T15:53+08:00,145.93693257600947,2024-01-05T15:53+08:00,rzz2_22
"[2,23]",rzz,0.0020424847734071597,2024-01-05T15:53+08:00,170.21660930021946,2024-01-05T15:53+08:00,rzz2_23
"[2,24]",rzz,0.0018034497271519733,2024-01-05T15:53+08:00,147.7384545734825,2024-01-05T15:53+08:00,rzz2_24
"[2,25]",rzz,0.0018331430758730945,2024-01-05T15:53+08:00,151.15363590058152,2024-01-05T15:53+08:00,rzz2_25
"[2,26]",rzz,0.0017082177685072179,2024-01-05T15:53+08:00,151.75855736495458,2024-01-05T15:53+08:00,rzz2_26
"[2,27]",rzz,0.002117926782694549,2024-01-05T15:53+08:00,152.04183892377844,2024-01-05T15:53+08:00,rzz2_27
"[2,28]",rzz,0.0018162883952009732,2024-01-05T15:53+08:00,134.5943906619312,2024-01-05T15:53+08:00,rzz2_28
"[2,29]",rzz,0.00247741982683199,2024-01-05T15:53+08:00,135.59550249436205,2024-01-05T15:53+08:00,rzz2_29
"[2,30]",rzz,0.002528303741016664,2024-01-05T15:53+08:00,139.04681985869297,2024-01-05T15:53+08:00,rzz2_30
"[2,31]",rzz,0.002054202914430526,2024-01-05T15:53+08:00,166.45202929556714,2024-01-05T15:53+08:00,rzz2_31
"[2,32]",rzz,0.001591459663371725,2024-01-05T15:53+08:00,159.54816734830223,2024-01-05T15:53+08:00,rzz2_32
"[2,33]",rzz,0.0024225974734196154,2024-01-05T15:53+08:00,141.08255208370963,2024-01-05T15:53+08:00,rzz2_33
"[2,34]",rzz,0.0020932664680437993,2024-01-05T15:53+08:00,161.6927047099191,2024-01-05T15:53+08:00,rzz2_34
"[3,0]",rzz,0.0022877798518712977,2024-01-05T15:53+08:00,141.37223561465382,2024-01-05T15:53+08:00,rzz3_0
"[3,1]",rzz,0.0017385519245599484,2024-01-05T15:53+08:00,144.1006209231261,2024-01-05T15:53+08:00,rzz3_1
"[3,2]",rzz,0.002045948567521533,2024-01-05T15:53+08:00,143.82015827844077,2024-01-05T15:53+08:00,rzz3_2
"[3,4]",rzz,0.002134063011439951,2024-01-05T15:53+08:00,156.82105092185165,2024-01-05T15:53+08:00,rzz3_4
"[3,5]",rzz,0.0022071787627233317,2024-01-05T15:53+08:00,131.66867269256986,2024-01-05T15:53+08:00,rzz3_5
"[3,6]",rzz,0.0022110325943891446,2024-01-05T15:53+08:00,152.37092663077087,2024-01-05T15:53+08:00,rzz3_6
"[3,7]",rzz,0.0018077695800304727,2024-01-05T15:53+08:00,158.00182584414407,2024-01-05T15:53+08:00,rzz3_7
"[3,8]",rzz,0.0019478388597952158,2024-01-05T15:53+08:00,156.1327447332222,2024-01-05T15:53+08:00,rzz3_8
"[3,9]",rzz,0.0016962274201062482,2024-01-05T15:53+08:00,140.08174938236652,2024-01-05T15:53+08:00,rzz3_9
"[3,10]",rzz,0.0021139659757541643,2024-01-05T15:53+08:00,138.36332660369382,2024-01-05T15:53+08:00,rzz3_10
"[3,11]",rzz,0.0013007933641563216,2024-01-05T15:53+08:00,160.26980231857013,2024-01-05T15:53+08:00,rzz3_11
"[3,12]",rzz,0.002432840678739132,2024-01-05T15:53+08:00,145.27838777751765,2024-01-05T15:53+08:00,rzz3_12
"[3,13]",rzz,0.0014191535083040215,2024-01-05T15:53+08:00,164.2312322759367,2024-01-05T15:53+08:00,rzz3_13
"[3,14]",rzz,0.0020493070268101203,2024-01-05T15:53+08:00,140.93687018770657,2024-01-05T15:53+08:00,rzz3_14
"[3,15]",rzz,0.001976782302265958,2024-01-05T15:53+08:00,161.31060328869808,2024-01-05T15:53+08:00,rzz3_15
"[3,16]",rzz,0.00232246813072746,2024-01-05T15:53+08:00,163.70460629995912,2024-01-05T15:53+08:00,rzz3_16
"[3,17]",rzz,0.001971592189914508,2024-01-05T15:53+08:00,133.39730552093118,2024-01-05T15:53+08:00,rzz3_17
